date,GLD,HYG,LQD,QQQ,SPY,TLT,AAPL,MSFT,XOM,JPM,NVDA
2016/2/4,110.57,45.55,79.56,94.43,161.95,97.24,96.6,52,79.83,58.4,28.21
2016/2/5,112.32,45.2,79.54,91.15,158.86,97.35,94.02,50.16,80.08,57.75,26.43
2016/2/8,113.83,44.68,79.96,89.75,156.72,99.45,95.01,49.41,81.16,56.54,25.22
2016/2/9,113.58,44.51,79.68,89.47,156.73,99.55,94.99,49.28,80.08,56.2,25.49
2016/2/10,114.46,44.44,79.78,89.82,156.6,100.43,94.27,49.71,79.35,55.52,25.43
2016/2/11,119.06,44.15,80.05,89.69,154.56,101.13,93.7,49.69,79.6,53.07,25.3
2016/2/12,118.36,44.81,79.6,91.05,157.75,99.45,93.99,50.5,81.03,57.49,25.73
2016/2/16,114.77,44.85,79.22,93.11,160.41,98.4,96.64,51.09,81.22,58.35,26.99
2016/2/17,115.48,45.21,79.2,95.21,163.03,97.8,98.12,52.42,82,58.77,27.66
2016/2/18,118.29,45.25,79.85,94.13,162.36,99,96.26,52.19,82.45,57.81,30.04
2016/2/19,117.58,45.34,79.79,94.41,162.28,99.08,96.04,51.82,82.5,57.82,30.44
2016/2/22,115.49,45.73,79.95,95.94,164.63,99.03,96.88,52.65,82.39,58.57,31.52
2016/2/23,117.22,45.64,80.11,94.36,162.55,99.43,94.69,51.18,81.23,56.12,31.6
2016/2/24,117.61,45.72,80.19,95.26,163.3,99.24,96.1,51.36,81.52,56.14,31.82
2016/2/25,117.92,45.96,80.64,96.2,165.28,99.59,96.76,52.1,82.01,57.01,31.89
2016/2/26,117.11,46.27,80.61,96.08,164.9,98.63,96.91,51.3,81.75,57.54,31.68
2016/2/29,118.64,46.77,80.67,95.21,163.6,99.06,96.69,50.88,80.15,56.3,31.36
2016/3/1,117.77,47.51,80.23,98.27,167.45,97.32,100.53,52.58,81.28,59.2,32.75
2016/3/2,118.68,47.18,80.39,98.31,168.2,97.72,100.75,52.95,82.7,59.76,32.94
2016/3/3,120.73,47.34,80.77,98.12,168.86,98.07,101.5,52.35,82.4,59.96,32.65
2016/3/4,120.54,47.48,80.75,98.16,169.41,97.45,103.01,52.03,82.29,60.05,32.55
2016/3/7,121.14,47.54,80.85,97.56,169.54,97.42,101.87,51.03,84.46,59.94,32.34
2016/3/8,120.58,47.2,81.28,96.75,167.69,98.49,101.03,51.65,82.63,58.78,31.75
2016/3/9,119.58,47.32,81.18,97.37,168.52,97.89,101.12,52.84,82.4,59.12,31.73
2016/3/10,121.5,47.65,81.52,97.22,168.66,97.49,101.17,52.05,82.18,58.61,31.68
2016/3/11,119.41,48.22,81.75,98.92,171.38,96.51,102.26,53.07,82.19,59.34,32.22
2016/3/14,117.87,48.09,81.99,99.09,171.16,96.81,102.52,53.17,82.41,59.12,32.3
2016/3/15,117.96,47.64,81.96,99.05,170.88,96.9,104.58,53.59,82.82,59.2,32.14
2016/3/16,120.59,47.96,82.36,99.93,171.87,97.19,105.97,54.35,82.87,58.92,33.1
2016/3/17,120.13,48.26,82.61,99.88,172.96,97.59,105.8,54.66,84.1,58.75,32.82
2016/3/18,119.8,48.38,82.8,100.03,173.64,97.79,105.92,53.49,84.2,60.48,33.81
2016/3/21,118.96,48.32,82.7,100.43,173.89,97.04,105.91,53.86,83.62,60.46,33.91
2016/3/22,119.31,48.19,82.55,100.73,173.79,97.02,106.72,54.07,84.12,60.24,33.85
2016/3/23,116.61,47.97,82.96,99.9,172.65,98.12,106.13,53.97,83.75,59.94,34.43
2016/3/24,116.33,47.76,82.93,99.93,172.57,98.16,105.67,54.21,83.98,59.48,34.48
2016/3/28,116.6,47.54,82.98,99.79,172.67,98.29,105.19,53.54,84.22,59.4,34.83
2016/3/29,118.76,47.72,83.35,101.39,174.27,99.32,107.68,54.71,84.53,59.03,35.39
2016/3/30,117.1,47.89,83.25,101.89,175.03,98.27,109.56,55.05,84.52,59.71,35.76
2016/3/31,117.64,47.96,83.58,101.74,174.61,98.97,108.99,55.23,83.59,59.22,35.63
2016/4/1,116.93,47.99,83.85,102.82,175.8,99.23,109.99,55.57,82.96,59.87,36.15
2016/4/4,116.15,47.88,83.86,102.43,175.23,99.29,111.12,55.43,83.16,59.2,35.8
2016/4/5,117.66,47.7,84.13,101.44,173.48,100.37,109.81,54.56,82.21,58.36,35.75
2016/4/6,116.94,48.1,84.06,103.11,175.37,99.64,110.96,55.12,83.31,58.81,35.8
2016/4/7,118.61,47.86,84.28,101.63,173.27,100.87,108.54,54.46,82.37,57.32,35.43
2016/4/8,118.43,48.08,84.09,101.55,173.74,100.24,108.66,54.42,83.21,57.74,35.66
2016/4/11,120.03,48.15,84.08,101.18,173.33,100.11,109.02,54.31,83.32,58.2,35.88
2016/4/12,120.05,48.43,83.75,102.03,174.95,99.42,110.44,54.65,84.35,59.28,35.84
2016/4/13,118.77,48.75,84.04,103.33,176.71,99.77,112.04,55.35,84.83,61.79,36.74
2016/4/14,117.11,48.73,83.99,103.34,176.72,99.29,112.1,55.36,85.43,62.59,36.84
2016/4/15,117.92,48.65,84.34,103.08,176.53,100.14,109.85,55.65,84.97,61.87,37.13
2016/4/18,117.74,48.93,84.43,103.63,177.77,99.71,107.48,56.46,85.78,62.27,36.97
2016/4/19,119.58,49.14,84.59,103,178.33,99.39,106.91,56.39,86.21,63.32,36.31
2016/4/20,118.97,49.23,84.35,103.08,178.5,98.3,107.13,55.59,86.8,64.24,36.45
2016/4/21,119.42,49.08,84.32,103.09,177.54,97.72,105.97,55.78,86.79,63.6,36.41
2016/4/22,117.89,49.19,84.41,101.53,177.54,97.47,105.68,51.78,87.53,63.97,36.27
2016/4/25,118.23,49,84.21,101.53,177.23,97.06,105.08,52.11,87.33,63.6,36.45
2016/4/26,118.7,49.17,84.18,101.04,177.5,96.62,104.35,51.44,87.63,63.93,36.48
2016/4/27,119.04,49.46,84.71,100.23,177.86,97.59,97.82,50.94,88.46,64.11,37.31
2016/4/28,121.29,49.37,84.79,99.02,176.25,97.99,94.83,49.9,88.03,63.6,36.2
2016/4/29,123.65,49.46,84.88,98.5,175.3,98.24,93.74,49.87,88.4,63.2,35.53
2016/5/2,123.24,49.48,84.77,99.43,176.69,97.25,93.64,50.61,89.13,63.79,36
2016/5/3,122.96,49.16,84.92,98.51,175.15,98.48,95.18,49.78,88.11,62.56,35.57
2016/5/4,122.21,48.97,84.78,97.87,174.17,99.02,94.19,49.87,87.94,61.57,34.76
2016/5/5,122.07,48.93,84.95,97.85,174.14,99.68,93.24,49.94,88.04,61.24,34.97
2016/5/6,123.18,48.9,84.77,98.37,174.78,99.25,92.72,50.39,88.51,61.6,35.33
2016/5/9,120.65,48.81,84.68,98.65,174.92,99.56,92.79,50.07,88.57,61.21,35.28
2016/5/10,120.98,49.23,84.82,100,177.1,99.57,93.42,51.02,89.99,62.04,35.96
2016/5/11,122.12,49.19,84.91,99.09,175.44,100.13,92.51,51.05,88.81,61.81,36.06
2016/5/12,121.16,49.27,84.74,98.66,175.49,99.68,90.34,51.51,89.67,61.77,35.57
2016/5/13,121.71,49.05,84.89,98.29,173.96,100.64,90.52,51.08,88.66,61.2,40.98
2016/5/16,121.8,49.32,84.61,99.52,175.68,99.78,93.88,51.83,89.57,61.66,42.19
2016/5/17,122.22,49.22,84.58,98.27,174.04,99.94,93.49,50.51,89.53,61.66,42.28
2016/5/18,120.1,49.23,83.86,98.63,174.09,98.52,94.56,50.81,89.35,64.04,43.36
2016/5/19,119.87,49.09,84.06,98.12,173.49,98.95,94.2,50.32,90.11,63.39,43.55
2016/5/20,119.71,49.26,84.11,99.2,174.58,99.02,95.22,50.62,89.74,63.51,44.33
2016/5/23,119.37,49.27,84.11,99.07,174.34,99.24,96.43,50.03,89.6,63.46,44.4
2016/5/24,117.3,49.57,83.97,101.05,176.6,98.8,97.9,51.59,89.67,64.54,45.36
2016/5/25,116.98,49.65,84.12,101.78,177.8,98.43,99.62,52.12,90.26,65.52,45.17
2016/5/26,116.58,49.5,84.36,102.07,177.85,98.94,100.41,51.89,89.8,65.03,45.65
2016/5/27,115.62,49.59,84.3,102.61,178.62,98.8,100.35,52.32,90.01,65.43,45.9
2016/5/31,116.06,49.54,84.45,102.8,178.28,99.03,99.86,53,89.02,65.27,46.72
2016/6/1,115.94,49.62,84.51,102.81,178.64,99.43,98.46,52.85,89.24,65.69,46.81
2016/6/2,115.67,49.63,84.68,103.03,179.19,100.15,97.72,52.48,88.53,65.81,47.14
2016/6/3,118.88,49.72,85.36,102.54,178.65,101.58,97.92,51.79,88.37,64.64,46.48
2016/6/6,118.92,49.94,85.15,102.91,179.56,100.82,98.63,52.13,89.34,65.28,46.24
2016/6/7,118.82,50.16,85.28,102.65,179.84,101.06,99.03,52.1,90.71,65.06,46.33
2016/6/8,120.58,50.35,85.56,102.83,180.43,101.61,98.94,52.04,90.79,65.25,46.18
2016/6/9,121.25,50.15,85.68,102.66,180.18,102.26,99.65,51.62,90.67,64.75,47.38
2016/6/10,121.74,49.91,85.78,101.5,178.47,102.76,98.83,51.48,89.98,63.84,46.2
2016/6/13,122.64,49.58,85.66,100.65,177.1,103.21,97.34,50.14,90.59,63.27,46.79
2016/6/14,122.77,49.41,85.46,100.65,176.75,103.14,97.46,49.83,90.43,62.08,46.88
2016/6/15,123.68,49.43,85.78,100.36,176.5,103.53,97.14,49.69,90.16,61.97,47.36
2016/6/16,122.38,49.46,85.91,100.66,177.03,104.04,97.55,50.39,91.22,62.22,47.55
2016/6/17,123.95,49.49,85.66,99.48,176.37,103.39,95.33,50.13,90.72,62.28,46.72
2016/6/20,123.21,49.79,85.55,100.1,177.51,102.28,95.1,50.07,91.12,62.37,47.56
2016/6/21,120.84,49.98,85.47,100.42,178.01,101.81,95.91,51.19,91.53,62.95,47.27
2016/6/22,120.9,50.02,85.63,100.18,177.72,101.98,95.55,50.99,91.17,62.71,47.23
2016/6/23,120.11,50.39,85.54,101.61,180.03,100.81,96.1,51.91,91.8,64.05,48.49
2016/6/24,126,49.57,85.95,97.42,173.57,103.52,93.4,49.83,89.39,59.6,45.73
2016/6/27,126.68,48.85,86.31,95.49,170.46,106.1,92.04,48.43,88.86,57.61,45.24
2016/6/28,125.32,49.46,86.78,97.58,173.53,106.33,93.59,49.44,90.91,59.52,45.9
2016/6/29,125.84,50.09,86.75,99.31,176.49,105.51,94.4,50.54,92.46,61.2,46.65
2016/6/30,126.47,50.43,87.06,100.46,178.9,105.9,95.6,51.17,93.74,62.14,47.01
2016/7/1,128.41,50.53,87.52,100.96,179.27,107.37,95.89,51.16,93.84,61.26,46.66
2016/7/5,129.47,50.24,87.81,100.35,177.98,108.71,94.99,51.17,93.02,59.55,47.35
2016/7/6,130.23,50.46,87.97,101.17,179.05,108.89,95.53,51.38,94.09,60.19,47.65
2016/7/7,129.74,50.53,87.99,101.47,178.94,108.88,95.94,51.38,92.96,60.58,48.89
2016/7/8,130.52,51.2,88.48,103.04,181.6,109.68,96.68,52.3,93.54,61.83,50.85
2016/7/11,129.29,51.23,88.25,103.63,182.25,108.72,96.98,52.59,93.89,62.27,52.02
2016/7/12,127.15,51.37,87.75,104.15,183.57,106.93,97.42,53.21,94.95,63.2,52.8
2016/7/13,128.32,51.22,88.09,103.9,183.54,108.19,96.87,53.51,94.88,63.16,52.78
2016/7/14,127.33,51.32,87.88,104.61,184.57,106.62,98.79,53.74,94.95,64.12,53.32
2016/7/15,126.84,51.22,87.54,104.44,184.32,105.7,98.78,53.7,95.12,64.18,52.7
2016/7/18,127.04,51.4,87.54,105.13,184.82,105.6,99.83,53.96,94.82,63.96,52.97
2016/7/19,127.21,51.26,87.7,104.75,184.63,106.2,99.87,53.09,94.47,63.86,53.52
2016/7/20,125.39,51.39,87.67,105.97,185.4,105.62,99.96,55.91,93.93,63.93,54.22
2016/7/21,127.3,51.32,87.77,105.73,184.7,105.83,99.43,55.8,93.85,63.69,53.22
2016/7/22,126.35,51.55,87.72,106.17,185.52,106.02,98.66,56.57,94.01,64.04,54.67
2016/7/25,125.47,51.3,87.67,106.18,185.02,105.94,97.34,56.73,92.2,63.87,55.68
2016/7/26,126,51.1,87.59,106.3,185.11,106.11,96.67,56.76,91.53,64.13,56.63
2016/7/27,128.03,51.26,87.95,107.04,184.91,107.43,102.95,56.19,90.91,64.33,56.06
2016/7/28,127.66,51.04,87.86,107.41,185.12,107.23,104.34,56.21,90.2,64.1,56.18
2016/7/29,128.98,51.09,88.18,107.64,185.42,108.12,104.21,56.68,88.95,63.97,57.1
2016/8/1,129.22,50.8,87.69,108.21,185.27,106.95,106.05,56.58,85.86,63.8,56.73
2016/8/2,130.27,50.73,87.2,107.39,184.08,105.85,104.48,56.58,87.04,63.65,56.04
2016/8/3,129.65,50.96,87.31,107.75,184.62,105.91,105.79,56.97,87.49,64.66,56.19
2016/8/4,129.87,51.28,87.68,108.05,184.82,106.71,105.87,57.39,87.48,64.56,57.23
2016/8/5,127.55,51.4,87.32,109.09,186.33,105.6,107.48,57.96,87.56,66.3,58.2
2016/8/8,127.44,51.61,87.38,108.97,186.22,105.8,108.37,58.06,88.59,66.1,58.74
2016/8/9,127.96,51.79,87.89,109.22,186.33,106.84,108.81,58.2,88.7,65.87,58.89
2016/8/10,128.56,51.69,88.14,108.94,185.87,107.25,108,58.02,86.41,65.28,58.51
2016/8/11,127.67,51.82,87.85,109.41,186.73,106.29,107.93,58.3,86.72,65.46,59.7
2016/8/12,127.4,51.86,88.25,109.48,186.57,107.19,108.18,57.94,87.85,65.32,63.04
2016/8/15,127.84,52.02,87.98,109.95,187.1,106.18,109.48,58.12,87.81,65.72,62.98
2016/8/16,128.47,51.91,87.82,109.34,186.14,105.9,109.38,57.44,87.92,65.71,62.6
2016/8/17,128.5,51.98,88.07,109.54,186.49,106.53,109.22,57.56,88.11,65.89,61.15
2016/8/18,129.11,52.19,88.28,109.57,186.91,106.7,109.08,57.6,88.91,65.95,62.1
2016/8/19,127.97,52.03,88.02,109.54,186.63,106.14,109.36,57.62,87.8,65.86,62.26
2016/8/22,127.78,51.95,88.31,109.62,186.63,107.04,108.51,57.67,87.99,65.8,62.52
2016/8/23,127.76,52.12,88.41,109.82,187,107.15,108.85,57.89,87.72,65.77,62.91
2016/8/24,126.34,51.98,88.36,109.11,186.05,106.9,108.03,57.95,88.02,65.95,61.94
2016/8/25,126.23,52.07,88.27,108.93,185.92,106.49,107.57,58.17,87.46,66.07,61.53
2016/8/26,126.05,52.01,87.99,109.09,185.57,105.87,106.94,58.03,87.27,66.22,62.03
2016/8/29,126.3,52.27,88.49,109.24,186.48,107.29,106.82,58.1,87.84,66.95,61.99
2016/8/30,125.03,52.3,88.38,108.89,186.17,106.88,106,57.89,87.52,67.5,61.63
2016/8/31,124.78,52.1,88.34,108.77,185.64,107.03,106.1,57.46,87.14,67.5,61.34
2016/9/1,125.29,52.2,88.34,109.05,185.65,107.15,106.73,57.59,86.84,67.21,63.15
2016/9/2,126.57,52.44,88.19,109.41,186.49,106.27,107.73,57.67,87.42,67.49,62.53
2016/9/6,128.71,52.5,88.49,110.09,187.05,107.05,107.7,57.61,88.57,67.44,63.12
2016/9/7,128.27,52.36,88.37,110.16,187.04,106.97,108.36,57.66,88.24,67.16,62.19
2016/9/8,127.59,52.26,87.75,109.51,186.61,105.63,105.52,57.43,89.05,67.25,62.64
2016/9/9,126.75,51.76,87.09,106.76,182.14,103.89,103.13,56.21,86.84,66.65,59.52
2016/9/12,126.59,51.94,87.1,108.67,184.76,103.94,105.44,57.05,87.29,67.06,60.75
2016/9/13,125.75,51.54,86.81,107.7,182.1,102.76,107.95,56.53,85.21,66.53,59.87
2016/9/14,126.18,51.53,86.87,108.21,182.03,102.92,111.77,56.26,84.6,66.4,60.4
2016/9/15,125.37,51.83,86.93,109.89,183.85,102.47,115.57,57.19,85.08,66.64,62.69
2016/9/16,125.06,51.84,87.03,109.84,183.14,103.3,114.92,57.25,84.03,65.82,62.84
2016/9/19,125.32,51.87,87,109.36,183.17,102.96,113.58,56.93,83.83,66.19,63.67
2016/9/20,125.44,51.81,87.11,109.57,183.18,103.32,113.57,56.81,82.54,66.46,63.09
2016/9/21,127.27,52.24,87.56,110.65,185.24,104.16,113.55,57.76,83.3,66.84,64.86
2016/9/22,127.57,52.42,87.91,111.53,186.41,104.99,114.62,57.82,83.54,67.39,65.02
2016/9/23,127.65,52.36,87.85,110.82,185.39,104.89,112.71,57.43,83.45,67.25,64.95
2016/9/26,127.55,52.13,87.99,109.89,183.89,105.55,112.88,56.9,83.06,65.78,64.34
2016/9/27,126.62,52.28,88.2,110.98,185.03,106.33,113.09,57.95,83.24,66.36,66.54
2016/9/28,126.22,52.63,88.26,111.16,185.95,106.1,113.95,58.03,86.9,66.71,66.78
2016/9/29,126.07,52.43,88.22,110.36,184.26,106.37,112.18,57.4,86.46,65.65,67.4
2016/9/30,125.64,52.66,88.06,111.18,185.65,105.41,113.05,57.6,87.28,66.59,68.52
2016/10/3,125.32,52.63,87.82,111.02,185.21,105.07,112.52,57.42,87.05,66.51,68.45
2016/10/4,120.97,52.53,87.41,110.85,184.26,103.84,113,57.24,86.25,66.6,68.3
2016/10/5,120.78,52.67,87.31,111.25,185.08,103.35,113.05,57.64,87,67.69,68.23
2016/10/6,119.66,52.7,87.32,111.19,185.21,102.78,113.89,57.74,87.04,67.87,67.34
2016/10/7,119.74,52.83,87.53,110.95,184.57,102.85,114.06,57.8,86.74,68.11,66.85
2016/10/10,120.16,52.98,87.53,111.65,185.53,102.24,116.05,58.04,88.44,68.64,67.1
2016/10/11,119.55,52.68,87.26,110.06,183.19,102.01,116.3,57.19,87.74,68.31,66.13
2016/10/12,119.74,52.66,87.37,109.96,183.43,102.11,117.34,57.11,87.13,68.13,66.43
2016/10/13,120.03,52.53,87.59,109.57,182.83,102.49,116.98,56.92,86.56,67.74,65.35
2016/10/14,119.36,52.65,87.18,109.7,182.93,101.06,117.63,57.42,86.54,67.52,65.99
2016/10/17,119.68,52.58,87.46,109.4,182.29,101.7,117.55,57.22,86.54,67.17,65.61
2016/10/18,120.42,52.79,87.68,110.38,183.43,102.03,117.47,57.66,86.77,67.7,66.61
2016/10/19,121.11,52.94,87.79,110.37,183.92,102.12,117.12,57.53,87.17,68.35,66.47
2016/10/20,120.74,52.95,87.77,110.24,183.58,102.23,117.06,57.25,87.21,68.26,67.73
2016/10/21,120.83,52.96,87.82,110.65,183.66,102.38,116.6,59.66,86.62,68.49,67.54
2016/10/24,120.56,52.99,87.56,111.98,184.44,101.93,117.65,61,86.91,68.87,70.71
2016/10/25,121.47,52.96,87.5,111.62,183.83,102.2,118.25,60.99,86.72,68.8,71.87
2016/10/26,120.79,52.75,87.13,110.86,183.46,101.51,115.59,60.63,87.09,69.13,72.16
2016/10/27,121.01,52.55,86.74,110.36,182.97,100.4,114.48,60.1,86.92,69.23,70.68
2016/10/28,121.58,52.3,86.64,109.66,182.43,100.18,113.72,59.87,84.78,69.11,70.56
2016/10/31,121.94,52.14,86.72,109.56,182.44,100.8,113.54,59.92,83.32,69.26,71.16
2016/11/1,122.73,51.94,86.61,108.74,181.11,100.8,111.49,59.8,83.65,68.97,69.05
2016/11/2,123.64,51.71,86.74,107.87,180.02,101.24,111.59,59.43,83.45,68.68,68.76
2016/11/3,124.3,51.72,86.57,106.81,179.2,100.47,109.83,59.21,83.66,68.38,67.96
2016/11/4,124.39,51.74,86.82,106.43,179,101.37,108.84,58.71,83.57,67.76,67.57
2016/11/7,122.15,52.47,86.77,108.96,182.95,100.5,110.41,60.42,85.45,69.88,71.27
2016/11/8,121.64,52.35,86.57,109.67,183.78,100.1,111.06,60.47,85.31,70.03,71.16
2016/11/9,121.56,51.99,85.3,110.18,185.72,95.85,110.88,60.17,86.25,73.25,69.96
2016/11/10,119.75,51.3,85.23,108.4,186.19,94.43,107.79,58.7,87.05,76.65,67.77
2016/11/11,117.1,50.82,84.86,108.45,185.76,93.9,108.43,59.02,85.67,76.69,87.97
2016/11/14,116.11,51.2,84.42,107.35,185.9,93.34,105.71,58.12,85.28,79.51,83.64
2016/11/15,117.12,51.88,84.68,108.84,187.35,93.8,107.11,58.87,86.82,79.36,86.19
2016/11/16,116.77,51.67,84.81,109.49,187,94.65,109.99,59.65,85.75,77.4,91.63
2016/11/17,116.17,51.53,84.27,110.28,187.96,93.26,109.95,60.64,85.23,78.02,92.39
2016/11/18,115.15,51.53,83.79,109.87,187.54,92.99,110.06,60.35,85.28,77.71,93.36
2016/11/21,115.58,51.94,83.88,111.01,188.96,93.22,111.73,60.86,86.49,78.05,92.98
2016/11/22,115.54,52.33,84.09,111.35,189.33,93.19,111.8,61.12,86.68,78.53,93.65
2016/11/23,113.25,52.13,83.78,110.9,189.43,92.83,111.23,60.4,86.92,78.86,93.97
2016/11/25,112.61,52.2,83.79,111.26,190.14,92.96,111.79,60.53,87.12,78.83,94.16
2016/11/28,113.8,52.19,84.17,111,189.24,93.65,111.57,60.61,86.47,78.32,94.11
2016/11/29,113.27,52.13,84.29,111.39,189.61,94.04,111.46,61.09,85.9,78.92,93.25
2016/11/30,111.75,52.15,83.97,110.04,189.16,92.52,110.52,60.26,87.3,80.17,92.2
2016/12/1,111.54,51.91,83.5,108.14,188.46,91.54,109.49,59.2,87.24,81.79,87.64
2016/12/2,112.14,52.22,83.88,108.35,188.56,92.21,109.9,59.25,87.04,81.6,88.45
2016/12/5,111.54,52.35,84.06,109.2,189.69,92.11,109.11,60.22,87.48,83.26,91.88
2016/12/6,111.43,52.62,84.06,109.46,190.29,92.04,109.95,59.95,87.56,83.69,93.39
2016/12/7,111.83,52.88,84.41,110.84,192.78,92.83,111.03,61.37,88.07,84.07,95.07
2016/12/8,111.57,52.87,84.06,111.04,193.25,91.73,112.12,61.01,88.32,85.12,93.48
2016/12/9,110.4,52.9,83.74,111.91,194.42,90.59,113.95,61.97,89,85.49,91.82
2016/12/12,110.82,52.82,83.66,111.41,194.2,90.76,113.3,62.17,90.98,84.73,89.59
2016/12/13,110.45,52.95,83.85,112.81,195.49,91.09,115.19,62.98,92.58,84.76,91.17
2016/12/14,108.83,52.55,83.31,112.58,193.88,90.07,115.19,62.68,90.58,84.73,96.45
2016/12/15,107.34,52.58,83.37,112.75,194.68,90.52,115.82,62.58,90.89,86,98.71
2016/12/16,108.05,52.63,83.31,112.34,194.3,90.31,115.97,62.3,91.18,84.94,100.41
2016/12/19,108.59,52.76,83.71,112.8,194.72,91.29,116.64,63.62,90.42,85.43,101.63
2016/12/20,107.79,52.84,83.66,113.23,195.47,90.83,116.95,63.54,90.43,86.53,105.17
2016/12/21,107.85,52.93,83.93,113.14,194.93,91.23,117.06,63.54,90.28,86.75,105.83
2016/12/22,107.59,53.04,83.93,112.83,194.59,91.07,116.29,63.55,90.87,86.89,107.11
2016/12/23,107.93,53.14,84.06,112.9,194.87,91.25,116.52,63.24,90.71,87.05,109.78
2016/12/27,108.56,53.09,83.91,113.48,195.36,90.96,117.26,63.28,90.75,87.13,117.32
2016/12/28,108.86,53.02,84.22,112.6,193.74,91.63,116.76,62.99,90.3,86.5,109.25
2016/12/29,110.29,53.09,84.55,112.44,193.7,91.95,116.73,62.9,90.35,85.89,111.43
2016/12/30,109.61,53.11,84.68,111.28,192.99,92.09,115.82,62.14,90.26,86.29,106.74
2017/1/3,110.47,53.33,84.75,112.28,194.47,92.48,116.15,62.58,90.89,87.23,102.01
2017/1/4,110.86,53.62,85.04,112.89,195.62,92.84,116.02,62.3,89.89,86.91,104.39
2017/1/5,112.58,53.54,85.49,113.53,195.47,94.29,116.61,62.3,88.55,86.11,101.74
2017/1/6,111.75,53.53,85.04,114.53,196.17,93.43,117.91,62.84,88.5,86.12,103.1
2017/1/9,112.67,53.51,85.21,114.9,195.52,94.18,118.99,62.64,87.04,86.18,107.28
2017/1/10,113.15,53.52,85.16,115.15,195.52,94.11,119.11,62.62,85.93,86.43,106.47
2017/1/11,113.5,53.55,85.29,115.46,196.07,94.43,119.75,63.19,86.81,87.08,105.16
2017/1/12,113.91,53.56,85.28,115.29,195.58,94.22,119.25,62.61,86.34,86.24,103.44
2017/1/13,114.21,53.58,85.11,115.68,196.03,93.77,119.04,62.7,86.35,86.7,103.43
2017/1/17,115.85,53.53,85.48,115.33,195.34,94.76,120,62.53,87.36,83.55,101.11
2017/1/18,114.87,53.58,84.91,115.57,195.77,93.54,119.99,62.5,86.28,83.94,102.95
2017/1/19,114.77,53.4,84.63,115.51,195.05,92.9,119.78,62.3,84.73,83.3,105.16
2017/1/20,115.05,53.51,84.78,115.77,195.76,92.72,120,62.74,85.89,83.67,104.01
2017/1/23,115.79,53.51,85.17,115.86,195.25,93.64,120.08,62.96,84.97,83.71,105.09
2017/1/24,115.27,53.54,84.91,116.64,196.51,93,119.97,63.52,85.09,84.72,107.33
2017/1/25,114.32,53.73,84.59,117.81,198.21,91.83,121.88,63.68,85.34,86.03,107.79
2017/1/26,113.26,53.71,84.69,117.93,198,92.14,121.94,64.27,85.6,86.75,109.65
2017/1/27,113.49,53.76,84.79,118.16,197.69,92.48,121.95,65.78,85.51,86.93,111.77
2017/1/30,113.97,53.65,84.65,117.24,196.46,92.2,121.63,65.13,84.86,86.03,110.02
2017/1/31,115.55,53.59,84.8,117.01,196.44,92.84,121.35,64.65,83.89,84.63,109.18
2017/2/1,115.2,53.79,84.69,117.81,196.52,92.27,128.75,63.58,82.94,84.95,113.95
2017/2/2,115.84,53.82,84.72,117.71,196.65,92.23,128.53,63.17,83.45,84.59,115.39
2017/2/3,116.13,53.92,84.81,118.05,198.01,92.19,129.08,63.68,83.54,87.18,114.38
2017/2/6,117.7,53.88,85.08,118.19,197.65,92.75,130.29,63.64,83.31,86.77,117.31
2017/2/7,117.46,53.8,85.22,118.62,197.66,93.43,131.53,63.43,82.77,86.72,119.13
2017/2/8,118.19,53.84,85.52,118.82,197.92,94.7,132.04,63.34,81.48,85.96,118.61
2017/2/9,117.29,53.91,85.18,119.25,199.1,93.61,132.42,64.06,81.84,87.2,116.38
2017/2/10,117.6,53.95,85.16,119.64,199.88,93.55,132.12,64,82.52,87,113.62
2017/2/13,116.8,54.03,85.12,120.32,200.97,93.26,133.29,64.72,83,88.15,108.38
2017/2/14,116.93,54.06,84.92,120.72,201.77,92.58,135.02,64.57,82.82,89.56,108.78
2017/2/15,117.45,54.08,84.85,121.44,202.83,92.16,135.51,64.53,83.16,90.59,109
2017/2/16,118.08,54.04,85.09,121.4,202.65,92.66,135.35,64.52,82.3,90.53,107.25
2017/2/17,117.68,54.09,85.31,121.93,202.97,93.21,135.72,64.62,81.76,90.23,107.23
2017/2/21,117.75,54.27,85.35,122.53,204.18,93.05,136.7,64.49,81.89,91.01,111.07
2017/2/22,117.91,54.3,85.41,122.58,204,93.2,137.11,64.36,80.93,91.06,110.76
2017/2/23,118.94,54.35,85.63,122.11,204.14,93.48,136.53,64.62,81.78,91.13,100.49
2017/2/24,119.7,54.39,86.06,122.35,204.4,94.52,136.66,64.62,81.08,90.33,101.46
2017/2/27,119.12,54.46,85.86,122.5,204.72,93.96,136.93,64.23,81.54,90.43,104.41
2017/2/28,119.23,54.41,85.92,122.12,204.16,94.31,136.99,63.98,81.32,90.62,101.48
2017/3/1,119.06,54.62,85.41,123.46,207.02,92.73,139.79,64.94,83.02,93.6,102.79
2017/3/2,117.58,54.44,85.28,122.84,205.72,92.4,138.96,64.01,83.3,92.14,99
2017/3/3,117.51,54.47,85.37,123.06,205.85,92.64,139.78,64.25,82.46,92.8,98.43
2017/3/6,116.72,54.29,85.22,122.79,205.23,92.19,139.34,64.27,82.83,91.92,97.67
2017/3/7,115.78,53.94,84.79,122.58,204.62,91.92,139.52,64.4,82.52,91.41,98.74
